"id","id_competition","competition_name","competition_official_name","competition_initial_date","competition_final_date","competition_url_image","competition_url_image_negative","id_edition","edition_year","id_phase","id_subphase","id_round","id_matchweek","id_match","period","id_edition_license_team","is_local","id_team","id_local_team","local_team_id_team_denomination","local_team_team_actual_name","local_team_team_actual_short_name","local_team_team_abbrev_name","id_visitor_team","visitor_team_id_team_denomination","visitor_team_team_actual_name","visitor_team_team_actual_short_name","visitor_team_team_abbrev_name","id_license","license_id","license_id_person","license_license_str","license_license_str15","license_license_abbrev","license_license_nick","license_id_type","license_active","id_license_type","id_license_subtype","matches","pno","points","time_played","x3pt_success","x3pt_tried","x3pt_percentage","x2pt_success","x2pt_tried","x2pt_percentage","x1pt_success","x1pt_tried","x1pt_percentage","defensive_rebound","offensive_rebound","total_rebound","asis","steals","turnovers","counter_attack","blocks","received_blocks","dunks","personal_fouls","received_fouls","val","starting","playing","differential","disqualified","abb"
2142967,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91262,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",30003950,30003950,21103474,"Braian Alexander Angola Rodas","Braian Angola","B. Angola","Angola","202",FALSE,202,NA,1,"24",8,1143,2,6,33,1,2,50,0,0,0,3,1,4,1,3,1,0,1,1,0,3,2,9,0,0,-8,0,"DGC"
2142988,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,NA,TRUE,4396,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"BAX"
2142966,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91259,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",20212648,20212648,20212648,"Nicolás José Brussino ","Nico Brussino","N. Brussino","Brussino","202",FALSE,202,NA,1,"9",15,1617,2,4,50,4,4,100,1,1,100,0,1,1,1,3,1,5,0,0,0,2,1,16,1,0,3,0,"DGC"
2142965,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91257,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",20213002,20213002,21103480,"Louis  Labeyrie ","Louis  Labeyrie","L. Labeyrie","Labeyrie","202",FALSE,202,NA,1,"21",4,1399,0,0,0,2,4,50,0,2,0,3,1,4,0,0,2,0,0,0,1,1,3,4,1,0,7,0,"DGC"
2142964,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91260,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",30002718,30002718,21102346,"Pierre Guillaume Pelos ","Pierre Pelos","P. Pelos","Pelos","202",FALSE,202,NA,1,"13",11,1030,3,4,75,1,2,50,0,0,0,2,0,2,2,0,1,0,0,0,0,1,1,12,0,0,-4,0,"DGC"
2142971,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91253,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",20211456,20211456,20211456,"Eric  Vila Martínez","Eric Vila","E. Vila","Vila","202",FALSE,202,NA,1,"4",6,372,2,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,"DGC"
2142974,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91274,TRUE,4396,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",30003994,30003994,21103513,"Louis Franklin Olinde ","Louis Olinde","L. Olinde","Olinde","202",FALSE,202,NA,1,"19",10,1372,2,3,66,2,2,100,0,0,0,3,0,3,2,0,2,2,0,0,1,1,2,13,0,1,4,0,"BAX"
2142989,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,NA,FALSE,4390,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,"DGC"
2142976,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5886,104477,NA,91272,TRUE,4396,4396,2670,"BAXI Manresa","BAXI Manresa","BAX",4390,2664,"Dreamland Gran Canaria","Dreamland GC","DGC",30003942,30003942,21103466,"Archange Michael Izaw Bolavie","Archange Izaw Bolavie","A. Izaw-Bolavie","Izaw-Bolavie","202",FALSE,202,NA,0,"47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAX"
2146655,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91471,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20201774,20201774,20201774,"Sergio  Llull Meliá","Sergio Llull","S. Llull","Llull","202",FALSE,202,NA,1,"23",2,827,0,1,0,0,3,0,2,2,100,0,0,0,1,0,2,0,0,0,0,2,1,-4,0,0,-2,0,"RMB"
2146657,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91474,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20212174,20212174,20212174,"Usman  Garuba Alari","Usman Garuba","U. Garuba","Garuba","202",FALSE,202,NA,1,"16",12,737,0,0,0,6,8,75,0,0,0,1,8,9,0,1,3,2,2,0,1,4,1,16,0,0,-1,0,"RMB"
2146659,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91266,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30001332,30001332,21101117,"Agustín  Ubal Agostini","Agustín Ubal","A. Ubal","Ubal","202",FALSE,202,NA,1,"11",7,1095,1,2,50,1,3,33,2,2,100,1,0,1,1,1,2,2,0,0,0,2,4,7,0,0,-1,0,"BAX"
2146654,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91470,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20209407,20209407,20209407,"Walter Samuel Tavares Da Veiga","Edy Tavares","W. Tavares","Tavares","202",FALSE,202,NA,1,"22",16,1257,0,0,0,3,4,75,10,10,100,10,4,14,1,1,3,0,5,0,1,0,6,39,1,0,17,0,"RMB"
2146647,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91271,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003945,30003945,21103469,"Grant Gary Golden ","Grant Golden","G. Golden","Golden","202",FALSE,202,NA,1,"33",18,1162,0,0,0,8,13,61,2,3,66,1,4,5,2,1,2,2,0,0,0,3,3,18,0,0,-12,0,"BAX"
2146646,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91273,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003943,30003943,21103467,"Hugo Benitez","Hugo Benitez","H. Benitez","Benitez","202",FALSE,202,NA,1,"2",10,1199,0,1,0,5,7,71,0,0,0,1,0,1,2,1,1,2,0,1,0,2,1,8,0,1,-4,0,"BAX"
2146658,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91472,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20210088,20210088,20210088,"Alberto  Abalde Díaz","Alberto Abalde","A. Abalde","Abalde","202",FALSE,202,NA,1,"6",9,1291,2,2,100,1,3,33,1,2,50,1,0,1,1,1,1,0,0,1,0,2,1,6,1,1,14,0,"RMB"
2146661,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91268,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20203826,20203826,20203826,"Daniel  Pérez Otero","Dani Pérez","D. Pérez","Pérez","202",FALSE,202,NA,1,"55",2,1277,0,1,0,1,7,14,0,0,0,3,0,3,7,1,4,2,0,1,0,4,3,0,1,0,-8,0,"BAX"
2146660,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91267,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20204133,20204133,20204133,"Alejandro  Reyes Abad","Álex Reyes","A. Reyes","Reyes","202",FALSE,202,NA,1,"8",13,1791,1,6,16,5,9,55,0,0,0,5,0,5,0,1,0,2,0,2,0,3,3,8,1,1,-8,0,"BAX"
2146648,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91483,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20212616,20212616,20212616,"Izan  Almansa Perez","Izan Almansa","I. Almansa","Almansa","202",FALSE,202,NA,1,"13",2,406,0,0,0,1,2,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,-4,0,"RMB"
2146656,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91473,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20210501,20210501,20210501,"Mario  Hezonja ","Mario Hezonja","M. Hezonja","Hezonja","202",FALSE,202,NA,1,"11",8,1459,0,4,0,3,6,50,2,2,100,3,1,4,0,1,4,2,0,1,0,2,2,1,1,1,3,0,"RMB"
2146652,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91481,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20211331,20211331,20211331,"Facundo  Campazzo Avedano","Facu Campazzo","F. Campazzo","Campazzo","202",FALSE,202,NA,1,"7",12,1389,2,4,50,3,5,60,0,1,0,2,1,3,3,0,2,0,0,0,0,3,4,12,0,1,11,0,"RMB"
2146651,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91478,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30002716,30002716,21102344,"David  Kramer ","David Kramer","D. Kramer","Kramer","202",FALSE,202,NA,1,"1",0,558,0,0,0,0,1,0,0,0,0,1,0,1,0,1,2,0,0,0,0,3,0,-4,0,0,4,0,"RMB"
2146644,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91276,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003414,30003414,21102970,"Retin  Obasohan ","Retin Obasohan","R. Obasohan","Obasohan","202",FALSE,202,NA,1,"32",11,1429,1,5,20,2,7,28,4,6,66,0,1,1,0,1,3,3,0,2,0,4,4,-3,1,1,-7,0,"BAX"
2146643,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91274,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003994,30003994,21103513,"Louis Franklin Olinde ","Louis Olinde","L. Olinde","Olinde","202",FALSE,202,NA,1,"19",9,1400,1,2,50,2,5,40,2,2,100,3,2,5,0,2,0,0,1,1,0,2,3,13,1,0,11,0,"BAX"
2146641,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91277,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003951,30003951,21103475,"Kaodirichi Nkemjika Akobundu Ehiogu","Kaodirichi Akobundu","K. Akobundu","Akobundu","202",FALSE,202,NA,1,"0",5,1137,0,0,0,2,3,66,1,1,100,2,2,4,0,0,0,0,3,0,1,1,2,12,1,1,3,0,"BAX"
2146640,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91844,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",20213406,20213406,20213406,"Max  Gaspà Ibañez","Max Gaspà","M. Gaspà","Gaspà","202",FALSE,202,NA,1,"4",0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,"BAX"
2146664,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,NA,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,2,0,0,0,0,0,0,4,0,0,0,0,"BAX"
2146663,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,NA,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,5,0,0,0,0,"RMB"
2146662,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91269,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30000207,30000207,21100198,"Gustav Lund Knudsen ","Gustav Knudsen","G. Knudsen","Knudsen","202",FALSE,202,NA,1,"18",0,771,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,2,0,-2,0,1,-8,0,"BAX"
2146653,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91475,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003981,30003981,21103500,"Chukwuma Julian Okeke ","Chuma Okeke","C. Okeke","Okeke","202",FALSE,202,NA,1,"8",6,986,2,3,66,0,1,0,0,0,0,5,0,5,0,0,1,0,0,0,0,1,1,8,0,0,-4,0,"RMB"
2146645,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91272,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003942,30003942,21103466,"Archange Michael Izaw Bolavie","Archange Izaw Bolavie","A. Izaw-Bolavie","Izaw-Bolavie","202",FALSE,202,NA,1,"47",0,150,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,-1,0,0,-5,0,"BAX"
2146639,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91500,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30004061,30004061,21103571,"Trey  Lyles ","Trey  Lyles","T. Lyles","Lyles","202",FALSE,202,NA,1,"0",12,1328,0,3,0,3,4,75,6,6,100,3,1,4,0,1,1,0,0,0,0,2,6,16,1,0,16,0,"RMB"
2146650,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91479,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003979,30003979,21103498,"Theo Louis Maledon ","Theo Maledon","T. Maledon","Maledon","202",FALSE,202,NA,1,"12",8,1011,0,2,0,1,5,20,6,8,75,0,1,1,4,1,2,0,0,0,0,4,6,6,1,0,1,0,"RMB"
2146649,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91477,TRUE,4388,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30003980,30003980,21103499,"Gabriele  Procida ","Gabriele Procida","G. Procida","Procida","202",FALSE,202,NA,1,"9",0,751,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-1,0,1,5,0,"RMB"
2146642,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104494,NA,91275,FALSE,4396,4388,2662,"Real Madrid","Real Madrid","RMB",4396,2670,"BAXI Manresa","BAXI Manresa","BAX",30000133,30000133,21100129,"Marcis  Steinbergs ","Marcis Steinbergs","M. Steinbergs","Steinbergs","202",FALSE,202,NA,1,"12",0,561,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,-8,0,0,-19,0,"BAX"
2146520,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104493,NA,91439,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4394,2668,"Joventut Badalona","Joventut","JOV",30001360,30001360,21101130,"Sergio  de Larrea Asenjo","Sergio de Larrea","S. de Larrea","De Larrea ","202",FALSE,202,NA,1,"5",10,907,2,3,66,1,1,100,2,2,100,1,0,1,3,0,3,0,0,0,0,2,1,9,1,0,11,0,"VBC"
2146519,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104493,NA,91440,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4394,2668,"Joventut Badalona","Joventut","JOV",30004053,30004053,21103564,"Isaac  Nogués Gonzalez","Isaac Nogués","I. Nogués","Nogués","202",FALSE,202,NA,1,"32",2,527,0,2,0,1,1,100,0,0,0,1,1,2,1,0,0,0,0,0,0,3,0,0,0,0,-7,0,"VBC"
2146517,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104493,NA,91334,FALSE,4394,4397,2671,"Valencia Basket","Valencia Basket","VBC",4394,2668,"Joventut Badalona","Joventut","JOV",20210498,20210498,20210498,"Ludvig Erik Hakanson ","Ludde Hakanson","L. Hakanson","Hakanson","202",FALSE,202,NA,1,"12",5,976,1,2,50,0,1,0,2,2,100,0,0,0,1,1,1,0,0,1,0,1,2,4,0,0,-4,0,"JOV"
2146510,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104493,NA,91434,TRUE,4397,4397,2671,"Valencia Basket","Valencia Basket","VBC",4394,2668,"Joventut Badalona","Joventut","JOV",30002724,30002724,21102352,"Nathan Donald Reuvers ","Nate Reuvers","N. Reuvers","Reuvers","202",FALSE,202,NA,1,"3",13,1119,2,7,28,1,1,100,5,6,83,2,0,2,1,1,0,0,1,0,1,3,4,13,0,1,6,0,"VBC"
2146503,1,"Liga Nacional","Liga Endesa",-402534000,NA,"https://www.acb.com/Documentos/Cabeceras/logo-competicion-1b.png","https://www.acb.com/Documentos/Cabeceras/logo-competicion-4a.png",90,2025,107,NA,NA,5887,104493,NA,91847,FALSE,4394,4397,2671,"Valencia Basket","Valencia Basket","VBC",4394,2668,"Joventut Badalona","Joventut","JOV",30003922,30003922,21103448,"Henri  Drell ","Henri Drell","H. Drell","Drell","202",FALSE,202,NA,1,"0",3,581,0,2,0,1,1,100,1,2,50,1,0,1,0,0,1,0,0,0,0,2,1,-1,0,0,3,0,"JOV"
